Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,user_id,transaction_date,status,age,subscription,raw_timestamp,email,username,store_id,price
5852,CA-2015-121783,11/10/2015,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,74.76,3,0.0,34.3896,USR01179,2015-11-10,Cancelled,56,Standard,2015-11-10 22:01:18,,philove347,STR012,74.76
5853,CA-2015-121783,11/10/2015,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0.0,12.8568,USR01179,2015-11-10,Pending,52,Standard,10-11-2015 20:38,,philove241,STR012,29.22
5854,US-2014-138835,9/10/2014,9/14/2014,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Virginia Beach,Virginia,23464,South,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,9.64,2,0.0,4.7236,USR01527,2014-09-10,Pending,32,Premium,2014-09-10 05:15:20,dianna.arnett619@yahoo.com,dianarn811,STR018,9.64
5855,CA-2015-112214,8/5/2015,8/11/2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,-1.2558,USR01707,2015-08-05,Completed,38,Premium,2015-08-05 00:20:32,anna.häberlin756@yahoo.com,annahäb57,STR006,33.488
5856,CA-2015-112214,8/5/2015,8/11/2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,23.04,3,0.2,-4.896,USR01707,2015-08-05,Shipped,42,Standard,2015-08-05 21:31:55,anna.häberlin099@yahoo.com,annahäb72,STR006,23.04
5857,CA-2015-112214,8/5/2015,8/11/2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.362,1,0.8,-2.1792,USR01707,2015-08-05,Completed,27,Basic,2015-08-05 06:45:11,anna.häberlin116@outlook.com,annahäb279,STR006,1.362
5858,CA-2015-112214,8/5/2015,8/11/2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439,USR01707,2015-08-05,,26,Standard,2015-08-05 20:58:09,anna.häberlin317@yahoo.com,annahäb99,STR006,14.76
5859,US-2017-153255,9/3/2017,9/7/2017,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Concord,California,94521,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098,USR01301,2017-09-03,Completed,42,Premium,2017-09-03 23:33:35,joe.kamberova176@gmail.com,joekam608,STR002,
5860,CA-2015-108119,11/1/2015,11/8/2015,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,Conway,Arkansas,72032,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",301.96,2,0.0,45.294,USR01653,2015-11-01,Shipped,39,Premium,01-11-2015 08:32,marybeth.skach178@yahoo.com,maryska298,STR037,301.96
5861,CA-2015-157434,4/29/2015,5/4/2015,Second Class,JK-15640,Jim Kriz,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,7.968,2,0.2,2.8884,USR01083,2015-04-29,Completed,43,Basic,2015-04-29 15:42:45,jim.kriz737@outlook.com,,STR010,7.968
5862,CA-2016-101525,5/1/2016,5/4/2016,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,109.92,2,0.0,53.8608,USR01633,2016-05-01,Completed,31,Basic,2016-05-01 16:58:30,,chrimca179,STR037,109.92
5863,CA-2016-101525,5/1/2016,5/4/2016,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,19.44,3,0.0,9.3312,USR01633,2016-05-01,Completed,33,Basic,2016-05-01 05:49:14,chris.mcafee622@yahoo.com,chrimca905,STR037,19.44
5864,CA-2016-101525,5/1/2016,5/4/2016,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2,0.0,4.3524,USR01633,2016-05-01,Completed,28,Premium,2016-05-01 16:37:48,chris.mcafee167@gmail.com,chrimca681,STR037,11.16
5865,US-2014-117968,8/5/2014,8/7/2014,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0.0,22.2516,USR01603,2014-08-05,Shipped,52,Basic,2014-08-05 02:03:44,ricardo.sperren461@outlook.com,ricaspe633,STR030,79.47
5866,US-2014-117968,8/5/2014,8/7/2014,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,2,0.0,2.0064,USR01603,2014-08-05,Completed,41,Basic,2014-08-05 19:58:18,ricardo.sperren560@gmail.com,ricaspe108,STR030,4.56
5867,US-2014-117968,8/5/2014,8/7/2014,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1133.35,5,0.0,294.671,USR01603,2014-08-05,Shipped,27,Basic,05-08-2014 04:23,ricardo.sperren346@hotmail.com,,STR030,1133.35
5868,CA-2016-158211,1/4/2016,1/8/2016,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,4.672,1,0.2,0.584,USR01131,2016-01-04,Completed,47,Premium,2016-01-04 19:27:54,ben.peterman887@outlook.com,benpet692,STR010,4.672
5869,CA-2016-158211,1/4/2016,1/8/2016,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,6,0.7,-80.178,USR01131,2016-01-04,Pending,47,Basic,2016-01-04 12:58:50,ben.peterman224@hotmail.com,benpet706,STR010,104.58
5870,CA-2016-152247,11/7/2016,11/12/2016,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196,USR01672,2016-11-07,Shipped,32,Standard,2016-11-07 01:50:44,michelle.arnett594@outlook.com,micharn487,STR048,1603.136
5871,CA-2016-128223,6/14/2016,6/14/2016,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,7,0.2,80.843,USR01183,2016-06-14,Completed,27,Standard,2016-06-14 06:36:18,,edbra152,STR002,1293.488
5872,CA-2016-154235,9/24/2016,9/28/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bloomington,Indiana,47401,Central,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515,USR01077,2016-09-24,Completed,32,Standard,2016-09-24 08:44:48,ruben.dartt016@hotmail.com,rubedar315,STR015,127.95
5873,CA-2017-129910,3/30/2017,4/3/2017,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,1,0.0,16.7328,USR01468,2017-03-30,Shipped,32,Basic,2017-03-30 01:12:30,maria.etezadi715@gmail.com,mariete381,STR033,59.76
5874,CA-2017-133095,6/4/2017,6/4/2017,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,108.08,7,0.0,54.04,USR01383,2017-06-04,Pending,30,Basic,04-06-2017 00:01,erica.hernandez183@outlook.com,ericher764,STR037,108.08
5875,CA-2017-133095,6/4/2017,6/4/2017,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,9.54,3,0.0,4.3884,USR01383,2017-06-04,Completed,33,Basic,2017-06-04 08:39:34,erica.hernandez041@gmail.com,ericher592,STR037,9.54
5876,CA-2015-130554,4/7/2015,4/9/2015,First Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,11.736,3,0.2,1.0269,USR01087,2015-04-07,Completed,50,Basic,2015-04-07 06:59:13,frank.merwin069@hotmail.com,franmer584,STR010,
5877,CA-2014-152443,5/21/2014,5/26/2014,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0.0,219.4514,USR01436,2014-05-21,Pending,29,Standard,2014-05-21 01:59:29,frank.gastineau929@yahoo.com,frangas591,STR032,447.86
5878,CA-2014-152443,5/21/2014,5/26/2014,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3,0.0,8.7906,USR01436,2014-05-21,Shipped,45,Standard,2014-05-21 19:20:20,frank.gastineau661@yahoo.com,frangas402,STR032,17.94
5879,CA-2014-152443,5/21/2014,5/26/2014,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,6,0.0,68.8464,USR01436,2014-05-21,Completed,57,Standard,2014-05-21 03:37:48,frank.gastineau086@outlook.com,frangas662,STR032,245.88
5880,CA-2016-133319,9/5/2016,9/11/2016,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,4,0.0,92.2368,USR01598,2016-09-05,Completed,23,Premium,2016-09-05 03:38:58,mark.huff847@yahoo.com,markhuf113,STR016,192.16
5881,CA-2016-133935,9/18/2016,9/22/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098,USR01479,2016-09-18,,48,Basic,18-09-2016 20:30,jane.waco287@outlook.com,janewac155,STR002,801.568
5882,CA-2016-133935,9/18/2016,9/22/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,368.91,9,0.0,180.7659,USR01479,2016-09-18,Shipped,29,Premium,2016-09-18 00:25:06,jane.waco437@gmail.com,janewac684,STR002,368.91
5883,CA-2016-133935,9/18/2016,9/22/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",885.528,9,0.2,-99.6219,USR01479,2016-09-18,Completed,38,Basic,2016-09-18 03:24:40,jane.waco129@gmail.com,janewac10,STR002,885.528
5884,CA-2016-136301,3/13/2016,3/15/2016,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2,0.0,7.3528,USR01554,2016-03-13,,41,Basic,2016-03-13 08:34:25,edward.hooks261@hotmail.com,edwahoo737,STR002,28.28
5885,CA-2016-136301,3/13/2016,3/15/2016,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,3,0.0,196.5036,USR01554,2016-03-13,,35,Standard,2016-03-13 03:55:11,edward.hooks995@hotmail.com,edwahoo134,STR002,
5886,US-2014-109456,10/16/2014,10/17/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,14.352,3,0.2,5.0232,USR01202,2014-10-16,Completed,18,Basic,2014-10-16 09:58:55,lynn.smith672@yahoo.com,lynnsmi379,STR002,14.352
5887,US-2014-109456,10/16/2014,10/17/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0.0,86.3856,USR01202,2014-10-16,Shipped,27,Standard,2014-10-16 23:27:48,lynn.smith939@gmail.com,lynnsmi45,STR002,179.97
5888,CA-2017-151596,10/8/2017,10/11/2017,First Class,BP-11050,Barry Pond,Corporate,United States,Cranston,Rhode Island,2920,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1,0.0,11.1176,USR01772,2017-10-08,Cancelled,33,Premium,08-10-2017 18:36,barry.pond857@hotmail.com,barrpon251,STR035,42.76
5889,CA-2015-147879,5/7/2015,5/12/2015,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Owensboro,Kentucky,42301,South,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,45.68,2,0.0,21.0128,USR01418,2015-05-07,Pending,37,Standard,2015-05-07 01:32:03,chris.cortes668@yahoo.com,chricor729,STR001,45.68
5890,CA-2016-166625,4/14/2016,4/17/2016,First Class,JM-15580,Jill Matthias,Consumer,United States,Baltimore,Maryland,21215,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,25.06,2,0.0,11.7782,USR01759,2016-04-14,Completed,29,Basic,2016-04-14 22:48:59,jill.matthias194@outlook.com,jillmat987,STR040,25.06
5891,CA-2016-146157,11/21/2016,11/26/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,38.432,1,0.2,13.4512,USR01743,2016-11-21,Shipped,43,Basic,2016-11-21 20:40:52,roger.demir386@hotmail.com,rogedem776,STR011,38.432
5892,CA-2016-146157,11/21/2016,11/26/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",21.568,2,0.2,1.6176,USR01743,2016-11-21,Shipped,18,Premium,2016-11-21 14:49:09,roger.demir926@hotmail.com,rogedem972,STR011,21.568
5893,CA-2016-146157,11/21/2016,11/26/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,81.576,3,0.2,2.0394,USR01743,2016-11-21,Completed,44,Premium,2016-11-21 01:55:17,roger.demir928@yahoo.com,rogedem823,STR011,81.576
5894,CA-2017-159954,9/10/2017,9/14/2017,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,1,0.0,1.3622,USR01758,2017-09-10,Completed,41,Premium,2017-09-10 18:46:25,shahid.shariari747@hotmail.com,shahsha499,STR033,2.78
5895,CA-2017-100825,9/9/2017,9/14/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0.0,23.9688,USR01471,2017-09-09,Completed,42,Standard,09-09-2017 10:09,keith.dawkins065@yahoo.com,keitdaw774,STR002,99.87
5896,CA-2014-168305,11/1/2014,11/8/2014,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3,0.0,22.2,USR01485,2014-11-01,Completed,39,Standard,2014-11-01 20:19:53,paul.lucas264@hotmail.com,paulluc174,STR002,44.4
5897,CA-2014-168305,11/1/2014,11/8/2014,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,21.4,5,0.0,9.63,USR01485,2014-11-01,Cancelled,29,Standard,2014-11-01 11:35:30,paul.lucas124@gmail.com,paulluc977,STR002,21.4
5898,CA-2016-167682,4/3/2016,4/9/2016,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,0.0,22.0472,USR01010,2016-04-03,Completed,18,Basic,2016-04-03 17:17:53,zuschuss.donatelli389@gmail.com,zuscdon131,STR015,71.12
5899,CA-2016-167682,4/3/2016,4/9/2016,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4,0.0,124.7808,USR01010,2016-04-03,Cancelled,18,Standard,2016-04-03 05:44:39,zuschuss.donatelli763@gmail.com,zuscdon603,STR015,259.96
5900,CA-2017-108000,1/12/2017,1/16/2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,9.78,1,0.0,4.89,USR01323,2017-01-12,Completed,49,Standard,2017-01-12 05:41:45,linda.southworth062@hotmail.com,lindsou934,STR002,9.78
5901,CA-2015-146465,11/20/2015,11/24/2015,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.192,9,0.2,7.56,USR01584,2015-11-20,,60,Standard,2015-11-20 11:56:17,patrick.bzostek340@yahoo.com,patrbzo996,STR002,24.192
5902,CA-2016-159639,11/27/2016,12/2/2016,Standard Class,PC-18745,Pamela Coakley,Corporate,United States,Westfield,New Jersey,7090,East,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0.0,10.4148,USR01332,2016-11-27,Completed,46,Basic,27-11-2016 17:05,,pamecoa821,STR031,31.56
5903,US-2017-153948,11/6/2017,11/6/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0.0,28.1718,USR01087,2017-11-06,Completed,39,Standard,2017-11-06 15:49:27,frank.merwin843@outlook.com,franmer870,STR002,59.94
5904,US-2017-153948,11/6/2017,11/6/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,45.36,4,0.0,22.2264,USR01087,2017-11-06,Completed,48,Premium,2017-11-06 03:47:22,frank.merwin077@hotmail.com,franmer845,STR002,45.36
5905,US-2017-153948,11/6/2017,11/6/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,26.4,5,0.0,12.672,USR01087,2017-11-06,Completed,47,Standard,2017-11-06 17:44:19,frank.merwin035@yahoo.com,franmer85,STR002,26.4
5906,US-2017-153948,11/6/2017,11/6/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,41.4,4,0.0,19.872,USR01087,2017-11-06,Shipped,53,Basic,2017-11-06 15:59:00,frank.merwin796@hotmail.com,franmer342,STR002,41.4
5907,US-2017-153948,11/6/2017,11/6/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,16.95,1,0.0,1.017,USR01087,2017-11-06,Completed,58,Premium,2017-11-06 23:18:35,frank.merwin347@yahoo.com,franmer919,STR002,16.95
5908,US-2016-113985,12/2/2016,12/7/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,24.704,2,0.2,9.264,USR01471,2016-12-02,Shipped,25,Standard,2016-12-02 09:23:02,keith.dawkins059@yahoo.com,keitdaw855,STR002,24.704
5909,US-2016-113985,12/2/2016,12/7/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3,0.0,26.865,USR01471,2016-12-02,Completed,30,Standard,02-12-2016 23:37,keith.dawkins340@hotmail.com,keitdaw700,STR002,
5910,US-2016-113985,12/2/2016,12/7/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3,0.0,5.6628,USR01471,2016-12-02,Completed,38,Premium,2016-12-02 23:00:42,keith.dawkins907@outlook.com,keitdaw723,STR002,14.52
5911,US-2016-113985,12/2/2016,12/7/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,104.184,3,0.2,33.8598,USR01471,2016-12-02,Completed,50,Basic,2016-12-02 02:16:52,,keitdaw95,STR002,104.184
5912,CA-2016-155383,12/17/2016,12/22/2016,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98115,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,3,0.0,13.0284,USR01650,2016-12-17,Cancelled,34,Premium,2016-12-17 04:50:48,steve.carroll531@hotmail.com,stevcar786,STR005,46.53
